"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","SEG_VALUE","SEG_TYPE","NAV_NAME","NAV_CITY","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NEXT_SEG","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","REMARK"
"2023/11/30","Y","H","V5",10,"KOA","VORTAC","KONA","KAILUA/KONA","","HI","US","MYNAH",326.74,146.61,6.11,"","",,"N","N","N",""
"2023/11/30","Y","H","V5",20,"MYNAH","RP   ","","","PH","HI","US","HEFTI",326.74,146.61,24.08,"","",,"N","N","N",""
"2023/11/30","Y","H","V5",30,"HEFTI","RP   ","","","PH","HI","US","MAKEN",326.74,146.61,25.49,"","",,"N","N","N",""
"2023/11/30","Y","H","V5",40,"MAKEN","RP   ","","","PH","HI","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",10,"STJ","VORTAC","ST JOSEPH","ST JOSEPH","","MO","US","WITAG",75.69,259.2,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",20,"WITAG","RP   ","","","K3","MO","US","PATTN",75.69,259.2,24.52,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",30,"PATTN","RP   ","","","K3","MO","US","JAWED",75.69,259.2,10.04,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",40,"JAWED","RP   ","","","K3","MO","US","YIGRE",75.69,259.2,30.02,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",50,"YIGRE","RP   ","","","K3","MO","US","IRK",75.69,259.2,36.45,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",60,"IRK","VORTAC","KIRKSVILLE","KIRKSVILLE","","MO","US","SPI",99.45,281.3,54.95,"","",,"Y","N","N",""
"2023/11/30","Y","C","V50",70,"SPI","VORTAC","SPINNER","SPRINGFIELD","","IL","US","BUDDY",99.9,276.43,14.18,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",80,"BUDDY","RP   ","","","K5","IL","US","LATHA",99.9,276.43,7.75,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",90,"LATHA","RP   ","","","K5","IL","US","HASSE",99.9,276.43,5.06,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",100,"HASSE","RP   ","","","K5","IL","US","AXC",99.9,276.43,11.49,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",110,"AXC","VORTAC","ADDERS","DECATUR","","IL","US","LUSLY",97.79,279.82,12.95,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",120,"LUSLY","RP   ","","","K5","IL","US","ZARIR",97.79,279.82,8.19,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",130,"ZARIR","RP   ","","","K5","IL","US","ARCOL",97.79,279.82,5.92,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",140,"ARCOL","RP   ","","","K5","IL","US","GAULS",97.79,279.82,14.91,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",150,"GAULS","WP   ","","","K5","IL","US","ORLEY",97.79,279.82,24.05,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",160,"ORLEY","RP   ","","","K5","IN","US","TTH",97.79,279.82,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",170,"TTH","VORTAC","TERRE HAUTE","TERRE HAUTE","","IN","US","KIYSI",62.17,243.73,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",180,"KIYSI","RP   ","","","K5","IN","US","MATAN",62.17,243.73,5.24,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",190,"MATAN","RP   ","","","K5","IN","US","FILMS",62.17,243.73,11.2,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",200,"FILMS","RP   ","","","K5","IN","US","VHP",62.17,243.73,18.85,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",210,"VHP","VORTAC","BRICKYARD","INDIANAPOLIS","","IN","US","ZAVNE",80.8,264.06,11.71,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",220,"ZAVNE","RP   ","","","K5","IN","US","HOMAR",80.8,264.06,22.24,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",230,"HOMAR","RP   ","","","K5","IN","US","NEWTO",80.8,264.06,7.97,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",240,"NEWTO","RP   ","","","K5","IN","US","MOTTS",80.8,264.06,18.84,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",250,"MOTTS","RP   ","","","K5","IN","US","ARBAS",80.8,264.06,7.7,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",260,"ARBAS","RP   ","","","K5","IN","US","LEEDS",80.8,264.06,9.67,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",270,"LEEDS","RP   ","","","K5","OH","US","DQN",80.8,264.06,13.65,"","",,"N","N","N",""
"2023/11/30","Y","C","V50",280,"DQN","VOR/DME","DAYTON","DAYTON","","OH","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",10,"BTG","VORTAC","BATTLE GROUND","BATTLE GROUND","","WA","US","ENDZZ",193.68,13.41,23,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",20,"ENDZZ","RP   ","","","K1","OR","US","UBG",193.68,13.41,5.75,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",30,"UBG","VOR/DME","NEWBERG","NEWBERG","","OR","US","CANBY",84.76,268.07,9.38,"IMB","KIMBERLY",79,"N","N","N",""
"2023/11/30","Y","C","V500",40,"CANBY","RP   ","","","K1","OR","US","GLARA",84.76,268.07,7.13,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",50,"GLARA","RP   ","","","K1","OR","US","HARZL",84.76,268.07,17.17,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",60,"HARZL","RP   ","","","K1","OR","US","RATZZ",84.76,268.07,16.42,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",70,"RATZZ","RP   ","","","K1","OR","US","GASHE",84.76,268.07,28.43,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",80,"GASHE","RP   ","","","K1","OR","US","COVBO",84.76,268.07,26.63,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",90,"COVBO","RP   ","","","K1","OR","US","ROAMS",84.76,268.07,8.55,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",100,"ROAMS","RP   ","","","K1","OR","US","IMB",84.76,268.07,31.64,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",110,"IMB","VOR/DME","KIMBERLY","KIMBERLY","","OR","US","POTSY",92.13,277.58,62.83,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",120,"POTSY","RP   ","","","K1","OR","US","FONNA",92.13,277.58,24.63,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",130,"FONNA","RP   ","","","K1","OR","US","HOSTS",92.13,277.58,14.63,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",140,"HOSTS","RP   ","","","K1","OR","US","DAGNE",92.13,277.58,24.65,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",150,"DAGNE","RP   ","","","K1","ID","US","PARMO",92.13,277.58,9,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",160,"PARMO","RP   ","","","K1","ID","US","BOI",92.13,277.58,30,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",170,"BOI","VORTAC","BOISE","BOISE","","ID","US","AROWS",86.55,268.97,16,"PIH","POCATELLO",66,"N","N","N",""
"2023/11/30","Y","C","V500",180,"AROWS","RP   ","","","K1","ID","US","HESGO",86.55,268.97,6,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",190,"HESGO","RP   ","","","K1","ID","US","EREXE",86.55,268.97,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",200,"EREXE","RP   ","","","K1","ID","US","DERSO",86.55,268.97,20.65,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",210,"DERSO","RP   ","","","K1","ID","US","SOLDE",86.55,268.97,25.3,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",220,"SOLDE","RP   ","","","K1","ID","US","PRESN",86.55,268.97,11.78,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",230,"PRESN","RP   ","","","K1","ID","US","REAPS",86.55,268.97,10.09,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",240,"REAPS","RP   ","","","K1","ID","US","MENIN",86.55,268.97,8.17,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",250,"MENIN","RP   ","","","K1","ID","US","BETRE",86.55,268.97,17.71,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",260,"BETRE","RP   ","","","K1","ID","US","KNURL",86.55,268.97,22.8,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",270,"KNURL","RP   ","","","K1","ID","US","JANIN",86.55,268.97,2.13,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",280,"JANIN","RP   ","","","K1","ID","US","TANOY",86.55,268.97,1,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",290,"TANOY","RP   ","","","K1","ID","US","SICOY",86.55,268.97,4,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",300,"SICOY","RP   ","","","K1","ID","US","PIH",86.55,268.97,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V500",310,"PIH","VOR/DME","POCATELLO","POCATELLO","","ID","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",10,"MRB","VORTAC","MARTINSBURG","MARTINSBURG","","WV","US","HGR",5.96,185.95,18.72,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",20,"HGR","VOR","HAGERSTOWN","HAGERSTOWN","","MD","US","GGRIF",2.12,185.04,14.78,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",30,"GGRIF","RP   ","","","K6","PA","US","COFAX",2.12,185.04,22.79,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",40,"COFAX","RP   ","","","K6","PA","US","BLINK",2.12,185.04,10.13,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",50,"BLINK","RP   ","","","K6","PA","US","PSB",2.12,185.04,26.06,"","",,"N","N","N",""
"2023/11/30","Y","C","V501",60,"PSB","VORTAC","PHILIPSBURG","PHILIPSBURG","","PA","US","",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","V502",10,"DDC","VORTAC","DODGE CITY","DODGE CITY","","KS","US","KUDDO",52,232.7,16,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",20,"KUDDO","RP   ","","","K3","KS","US","SOSPE",52,232.7,23,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",30,"SOSPE","RP   ","","","K3","KS","US","DISKS",52,232.7,22.78,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",40,"DISKS","RP   ","","","K3","KS","US","HARAN",111.87,292.45,14.66,"","",,"N","N","Y",""
"2023/11/30","Y","C","V502",50,"HARAN","RP   ","","","K3","KS","US","SPELT",111.87,292.45,16.82,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",60,"SPELT","RP   ","","","K3","KS","US","YETRU",111.87,292.45,2.96,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",70,"YETRU","RP   ","","","K3","KS","US","OKZUC",111.87,292.45,1,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",80,"OKZUC","RP   ","","","K3","KS","US","JASIG",111.87,292.45,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",90,"JASIG","RP   ","","","K3","KS","US","HUT",111.87,292.45,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",100,"HUT","VOR/DME","HUTCHINSON","HUTCHINSON","","KS","US","BURTO",73.73,250.84,12.79,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",110,"BURTO","RP   ","","","K3","KS","US","JUBVO",73.73,250.84,1.21,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",120,"JUBVO","RP   ","","","K3","KS","US","WAIVE",73.73,250.84,8.02,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",130,"WAIVE","RP   ","","","K3","KS","US","FLOSS",73.73,250.84,16.25,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",140,"FLOSS","RP   ","","","K3","KS","US","ANUGE",73.73,250.84,41.56,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",150,"ANUGE","RP   ","","","K3","KS","US","EMP",73.73,250.84,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",160,"EMP","VORTAC","EMPORIA","EMPORIA","","KS","US","KICRE",39.37,223.24,7,"MCI","KANSAS CITY",40,"N","N","N",""
"2023/11/30","Y","C","V502",170,"KICRE","RP   ","","","K3","KS","US","JHAWK",39.37,223.24,38.72,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",180,"JHAWK","RP   ","","","K3","KS","US","HOOZE",39.37,223.24,8,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",190,"HOOZE","RP   ","","","K3","KS","US","RUGBB",39.37,223.24,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",200,"RUGBB","RP   ","","","K3","KS","US","NOAHS",39.37,223.24,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",210,"NOAHS","RP   ","","","K3","KS","US","MCI",39.37,223.24,10,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",220,"MCI","VORTAC","KANSAS CITY","KANSAS CITY","","MO","US","AYOCI",57.4,239.94,15.17,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",230,"AYOCI","RP   ","","","K3","MO","US","LASSO",57.4,239.94,19.2,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",240,"LASSO","RP   ","","","K3","MO","US","BQS",57.4,239.94,10.72,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",250,"BQS","VOR/DME","BRAYMER","BRAYMER","","MO","US","CUTAN",59.56,237.38,18.75,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",260,"CUTAN","RP   ","","","K3","MO","US","FONIX",59.56,237.38,7.8,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",270,"FONIX","RP   ","","","K3","MO","US","KIVDE",59.56,237.38,25,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",280,"KIVDE","RP   ","","","K3","MO","US","IRK",59.56,237.38,15,"","",,"N","N","N",""
"2023/11/30","Y","C","V502",290,"IRK","VORTAC","KIRKSVILLE","KIRKSVILLE","","MO","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V503",10,"RST","VOR/DME","ROCHESTER","ROCHESTER","","MN","US","FARVI",157.24,337.79,95.2,"","",,"N","N","N",""
"2023/11/30","Y","C","V503",20,"FARVI","RP   ","","","K3","IA","US","CID",157.24,337.79,24,"","",,"N","N","N",""
"2023/11/30","Y","C","V503",30,"CID","VOR/DME","CEDAR RAPIDS","CEDAR RAPIDS","","IA","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",10,"ENN","VORTAC","NENANA","NENANA","","AK","US","RAMPA",316.49,135.24,50.66,"BTT","BETTLES",67,"N","N","N",""
"2023/11/30","Y","A","V504",20,"RAMPA","RP   ","","","PA","AK","US","KANUT",316.49,135.24,76.46,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",30,"KANUT","RP   ","","","PA","AK","US","BTT",316.49,135.24,25,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",40,"BTT","VOR/DME","BETTLES","BETTLES","","AK","US","EAV",202.78,22.76,0.97,"SCC","DEADHORSE",116,"N","N","N",""
"2023/11/30","Y","A","V504",50,"EAV","NDB","EVANSVILLE","BETTLES","","AK","US","JEVUM",357.76,183.69,15.87,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",60,"JEVUM","RP   ","","","PA","AK","US","TEGDE",357.76,183.69,15.01,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",70,"TEGDE","RP   ","","","PA","AK","US","DERIK",357.76,183.69,99.93,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",80,"DERIK","RP   ","","","PA","AK","US","MUKTU",357.76,183.69,20,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",90,"MUKTU","RP   ","","","PA","AK","US","SHELO",357.76,183.69,44,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",100,"SHELO","RP   ","","","PA","AK","US","SCC",357.76,183.69,16,"","",,"N","N","N",""
"2023/11/30","Y","A","V504",110,"SCC","VOR/DME","DEADHORSE","DEADHORSE","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",10,"MCW","VOR/DME","MASON CITY","MASON CITY","","IA","US","HIBLO",343.19,163.02,27,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",20,"HIBLO","RP   ","","","K3","MN","US","FREED",343.19,163.02,11.15,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",30,"FREED","RP   ","","","K3","MN","US","ALMAY",343.19,163.02,20.73,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",40,"ALMAY","RP   ","","","K3","MN","US","PRAGS",1.85,182,28.01,"","",,"N","N","Y",""
"2023/11/30","Y","C","V505",50,"PRAGS","RP   ","","","K3","MN","US","LYDIA",1.85,182,5.28,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",60,"LYDIA","RP   ","","","K3","MN","US","PRIOR",1.85,182,7.43,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",70,"PRIOR","RP   ","","","K3","MN","US","GEP",1.85,182,25.14,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",80,"GEP","VORTAC","GOPHER","MINNEAPOLIS","","MN","US","DLH",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","V505",90,"DLH","VORTAC","DULUTH","DULUTH","","MN","US","CFBPC",336,155.89,18.9,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",100,"CFBPC","CN   ","","","K3","MN","US","HIB",308.26,128,18.79,"","",,"N","N","Y",""
"2023/11/30","Y","C","V505",110,"HIB","VOR/DME","HIBBING","HIBBING","","MN","US","DUNEC",316.76,136.21,34.41,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",120,"DUNEC","RP   ","","","K3","MN","US","SQEAK",316.76,136.21,11.14,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",130,"SQEAK","RP   ","","","K3","MN","US","BEBEL",356.28,176.31,22.83,"","",,"N","N","Y",""
"2023/11/30","Y","C","V505",140,"BEBEL","RP   ","","","K3","MN","US","WANRI",356.28,176.31,5,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",150,"WANRI","RP   ","","","K3","MN","US","JIBDU",356.28,176.31,2,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",160,"JIBDU","RP   ","","","K3","MN","US","INL",356.28,176.31,12,"","",,"N","N","N",""
"2023/11/30","Y","C","V505",170,"INL","VOR/DME","INTERNATIONAL FALLS","INTERNATIONAL FALLS","","MN","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",10,"CJAYY","RP   ","","","PA","AK","US","HINBU",274.52,93,46.29,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",20,"HINBU","RP   ","","","PA","AK","US","JUTGO",274.52,93,5,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",30,"JUTGO","RP   ","","","PA","AK","US","ODK",274.52,93,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",40,"ODK","VOR/DME","KODIAK","KODIAK","","AK","US","OSBOE",280.07,94.32,4,"AKN","KING SALMON",55,"N","N","N","KODIAK R-280 UNUSABLE BYD 20NM BLO 12000"
"2023/11/30","Y","A","V506",50,"OSBOE","RP   ","","","PA","AK","US","BAILY",280.07,94.32,16,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",60,"BAILY","RP   ","","","PA","AK","US","KOKOZ",280.07,94.32,96.08,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",70,"KOKOZ","RP   ","","","PA","AK","US","BREMI",280.07,94.32,5.01,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",80,"BREMI","RP   ","","","PA","AK","US","ICADI",280.07,94.32,10.72,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",90,"ICADI","RP   ","","","PA","AK","US","CACCA",280.07,94.32,4.27,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",100,"CACCA","RP   ","","","PA","AK","US","AKN",280.07,94.32,15.01,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",110,"AKN","VORTAC","KING SALMON","KING SALMON","","AK","US","KOWOK",295.01,112.62,44.79,"BET","BETHEL",102,"N","N","N",""
"2023/11/30","Y","A","V506",120,"KOWOK","RP   ","","","PA","AK","US","RAGES",295.01,112.62,14.38,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",130,"RAGES","RP   ","","","PA","AK","US","CAYON",295.01,112.62,98.39,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",140,"CAYON","RP   ","","","PA","AK","US","DOLPE",295.01,112.62,33.14,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",150,"DOLPE","RP   ","","","PA","AK","US","BET",295.01,112.62,6.87,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",160,"BET","VORTAC","BETHEL","BETHEL","","AK","US","MARSI",324.41,144.37,40,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",170,"MARSI","RP   ","","","PA","AK","US","EKEPE",324.41,144.37,37.45,"","",,"N","Y","N",""
"2023/11/30","Y","A","V506",180,"EKEPE","WP   ","","","PA","AK","US","BOREH",324.41,144.37,6.57,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",190,"BOREH","WP   ","","","PA","AK","US","JOHNI",324.41,144.37,25.01,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",200,"JOHNI","RP   ","","","PA","AK","US","GOYWI",324.41,144.37,16.98,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",210,"GOYWI","WP   ","","","PA","AK","US","RICVO",324.41,144.37,12.94,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",220,"RICVO","RP   ","","","PA","AK","US","KOZOC",324.41,144.37,5.78,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",230,"KOZOC","RP   ","","","PA","AK","US","DACIA",324.41,144.37,62.31,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",240,"DACIA","RP   ","","","PA","AK","US","OOTKA",324.41,144.37,15,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",250,"OOTKA","RP   ","","","PA","AK","US","ANWEX",324.41,144.37,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",260,"ANWEX","RP   ","","","PA","AK","US","OME",324.41,144.37,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",270,"OME","VOR/DME","NOME","NOME","","AK","US","IHIHI",12.75,191.22,10,"OTZ","KOTZEBUE",64,"N","N","N",""
"2023/11/30","Y","A","V506",280,"IHIHI","RP   ","","","PA","AK","US","GUVLE",12.75,191.22,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",290,"GUVLE","RP   ","","","PA","AK","US","BAIME",12.75,191.22,19,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",300,"BAIME","RP   ","","","PA","AK","US","SETUP",12.75,191.22,90.42,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",310,"SETUP","RP   ","","","PA","AK","US","NECSI",12.75,191.22,18,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",320,"NECSI","RP   ","","","PA","AK","US","OTZ",12.75,191.22,12,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",330,"OTZ","VOR/DME","KOTZEBUE","KOTZEBUE","","AK","US","HHM",313.36,137.34,1.1,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",340,"HHM","NDB","HOTHAM","KOTZEBUE","","AK","US","SHOKK",11.59,197.99,39.35,"BRW","BARROW",186,"N","N","N",""
"2023/11/30","Y","A","V506",350,"SHOKK","RP   ","","","PA","AK","US","DUVFU",11.59,197.99,194.35,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",360,"DUVFU","WP   ","","","PA","AK","US","MEADE",11.59,197.99,17.23,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",370,"MEADE","RP   ","","","PA","AK","US","OWACU",11.59,197.99,24,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",380,"OWACU","RP   ","","","PA","AK","US","BRW",11.59,197.99,16,"","",,"N","N","N",""
"2023/11/30","Y","A","V506",390,"BRW","VOR/DME","BARROW","UTQIAGVIK","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",10,"OME","VOR/DME","NOME","NOME","","AK","US","LILES",358,178.47,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",20,"LILES","RP   ","","","PA","AK","US","JEMGA",358,178.47,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",30,"JEMGA","RP   ","","","PA","AK","US","PHOTO",358,178.47,10,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",40,"PHOTO","RP   ","","","PA","AK","US","CIVED",358,178.47,52.5,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",50,"CIVED","RP   ","","","PA","AK","US","ESKAR",23.99,206,52.36,"","",,"N","N","Y",""
"2023/11/30","Y","A","V507",60,"ESKAR","RP   ","","","PA","AK","US","OTZ",23.99,206,30,"","",,"N","N","N",""
"2023/11/30","Y","A","V507",70,"OTZ","VOR/DME","KOTZEBUE","KOTZEBUE","","AK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",10,"ADM","VORTAC","ARDMORE","ARDMORE","","OK","US","ZALUN",336.53,155.27,13.6,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",20,"ZALUN","RP   ","","","K4","OK","US","MUSKS",336.53,155.27,26.3,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",30,"MUSKS","RP   ","","","K4","OK","US","WETIX",336.53,155.27,9.83,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",40,"WETIX","RP   ","","","K4","OK","US","COFIX",336.53,155.27,3.84,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",50,"COFIX","RP   ","","","K4","OK","US","HAVAK",336.53,155.27,7.15,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",60,"HAVAK","RP   ","","","K4","OK","US","IRW",336.53,155.27,11.36,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",70,"IRW","VORTAC","WILL ROGERS","OKLAHOMA CITY","","OK","US","HISLA",277,95.92,47.7,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",80,"HISLA","RP   ","","","K4","OK","US","WAXEY",277,95.92,11.19,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",90,"WAXEY","RP   ","","","K4","OK","US","ROLLS",277,95.92,34.84,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",100,"ROLLS","RP   ","","","K4","OK","US","EZKUP",321.95,141.71,35.21,"","",,"N","N","Y",""
"2023/11/30","Y","C","V507",110,"EZKUP","RP   ","","","K4","OK","US","MMB",321.95,141.71,7,"","",,"N","N","N",""
"2023/11/30","Y","C","V507",120,"MMB","VORTAC","MITBEE","GAGE","","OK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","V508",10,"MDO","VOR/DME","MIDDLETON ISLAND","MIDDLETON ISLAND","","AK","US","DEALS",280.27,95.08,40.34,"ENA","KENAI",85,"N","N","N",""
"2023/11/30","Y","A","V508",20,"DEALS","RP   ","","","PA","AK","US","SEWAR",280.27,95.08,72.22,"","",,"N","N","N",""
